sumber_data,aplikasi,date,username,text,clean_text
playstore,gojek_customer,2018-04-17, A Google user , Great apps very helpful ,great apps helpful
playstore,gojek_customer,2018-04-16, Devi Rahmalia , Really helpful for transportation ,really helpful transportation
playstore,gojek_customer,2018-04-17, A Google user , I love this app ,love app
playstore,gojek_customer,2018-04-18, Yayang Fauzi , Ok ,
playstore,gojek_customer,2018-04-17, I Nengah Winarta , Guud ,guud
playstore,gojek_customer,2018-04-17, Aziz Ahmadi , Keren ,keren
playstore,gojek_customer,2018-04-18, frangky gerrits , okk ,okk
playstore,gojek_customer,2018-04-16, Ponce Austina , Easy to use ,easy use
playstore,gojek_customer,2018-04-16, eko biantoro , Verry nice ,verry nice
playstore,gojek_customer,2018-04-18, linda hoesny , Good service ,good service
playstore,gojek_customer,2018-04-18, A Google user , Great Apps ,great apps
playstore,gojek_customer,2018-04-16, safriansyah spd , Great ,great
playstore,gojek_customer,2018-04-17, goesto wave , niceeee ,niceeee
playstore,gojek_customer,2018-04-17, Zola Brilianti , Love it ,love
playstore,gojek_customer,2018-04-18, Meti Lim , Good ,good
playstore,gojek_customer,2018-04-17, Yolanda Pradita , nice ,nice
playstore,gojek_customer,2018-04-17, adam prabowo , Good ,good
playstore,gojek_customer,2018-04-17, iwa iswara , Great ,great
playstore,gojek_customer,2018-04-18, siti aura , Good ,good
playstore,gojek_customer,2018-04-18, Hendra Febrianto , Good ,good
playstore,gojek_customer,2018-04-17, Sri Yanti , Good ,good
playstore,gojek_customer,2018-04-07, Adrian Padmodihardjo , 1 gofood 2 search input query 3 get results 4 click on one of the results 5 take a look at the menu 6 click back expectation get back to my last scroll position in whichever tab i m in restaurant dishes reality it scrolled back to the TOP of RESTAURANT tab great UI annoying UX ,gofood search input query get results click one results take look menu click back expectation get back last scroll position whichever tab restaurant dishes reality scrolled back top restaurant tab great ui annoying ux
playstore,gojek_customer,2018-04-13, Shachev Etchetera , STUPID APP CANNOT LOAD AND GOT DOUBLE DRIVER ALL THE TIME I HATE IT WHEN MY GO POINTS CANNOT BE USED TO GET FREE ANY KIND OF FOOD RP50 000 VOUCHER ANYMORE BUT THERE ARE ONLY STUPID VOUCHER OPTIONS IN FAR AWAY PLACES GIVE ME BACK THAT FOOD VOUCHER ,stupid app load got double driver time hate go points used get free kind food rp voucher anymore stupid voucher options far away places give back food voucher
playstore,gojek_customer,2018-04-05, Harshika , Must use app We used this app in Bali during one of our vacation Good and friendly Drivers easy to locate your location value for money Few places doesn t allow GoJek for pick up though otherwise its very easy and fast source to travel local ,must use app used app one vacation good friendly drivers easy locate location value money places doesn allow gojek though otherwise easy fast source travel local
playstore,gojek_customer,2018-04-12, Marcella Findy , I just top up my Go Pay trying to order go car but the Go pay payment isnt available i retry bt 3 times and suddenly it logged out by itself trying to relogin but it stuck when sending the verification number try another option to put email than mobile number it is just the same another opt ,just top go pay trying order go car go pay payment isnt available retry bt times suddenly logged trying relogin stuck sending verification number try another option put email mobile number just another opt
playstore,gojek_customer,2018-04-12, Harijanto Soepangkat , Difficult to order a ride for friends because it purposedly neglect to ask for pickup location U must fiddle with it for a while then all of a sudden it shows the pick up location to enable you to put down the pick up address I think the app should have an option for ordering ride for other per ,difficult order ride friends purposedly neglect ask location must fiddle sudden shows location enable put address think app option ordering ride
playstore,gojek_customer,2018-04-12, Hanny Andrianzi , In a rush then suddenly getting logged out by itself But when I tried to log in again its number code doesnt directly sent to my number it sent to my number after about 20 minutes and because I tried to log in many times I got blocked haha do you ever know that time was really a precious thin ,rush suddenly getting logged tried log number code doesnt directly sent number sent number minutes tried log many times got blocked ever know time really precious thin
playstore,gojek_customer,2018-04-12, Tin Larida Perez , I was satisfied with the app despite its glitches but today My data was suddenly lost and I couldn t log in I kept on waiting for the verification code to be sent to my number but to no avail I have just topped up in my gopay account now I m not sure whether I d be able to retrieve it once I ve ,satisfied app despite glitches today data suddenly lost couldn log kept waiting verification code sent number avail just topped gopay account sure whether able retrieve ve
playstore,gojek_customer,2018-04-13, heinrich Nathaniel marlaw , This application really helps me all the time But then the newer version keeps going error whenever i would like to see my history or order a driver When i want to order a driver it says error So i pressed ok and ordered again And it came out that two drivers came to my spot picking me up P ,application really helps time newer version keeps going error whenever like see history order driver want order driver error pressed ordered came two drivers came spot
playstore,gojek_customer,2018-04-12, priscillia claudia , What happened I recently updated my app and suddenly it logged out by itself in the middle of a ride Next once i logged in ALL OF MY GOPAY BALANCE IS GONE BACK TO 0 how wll you solve this ,happened recently updated app suddenly logged middle ride next logged gopay balance gone back wll solve
playstore,gojek_customer,2018-04-13, Belalai Basah , Bug Yesterday is heavy rain and I got slow internet I ordered ONLY ONE gojek driver but that arrive 3 driver I m confused And I already double check I don t slippery double order but As I confirm from other drivers they also got same issue but hey don t worry I m not Stingy about stars ,bug yesterday heavy rain got slow internet ordered one gojek driver arrive driver confused already double check don slippery double order confirm drivers also got issue don worry stingy stars
playstore,gojek_customer,2018-04-17, H P Teguh , Before the update the app knows where I currently am at a given time once I enabled my GPS Now it seems that it only assumes where I currently am based on last destination I m heading or places that I most frequently visit This is annoying and wasting my and my driver s time ,update app knows currently given time enabled gps seems assumes currently based last destination heading places frequently visit annoying wasting driver time
playstore,gojek_customer,2018-04-08, Anju Purba , So far this apps is good but need more security when doing verifications Please also use email to do verification not only mobile number My account just robbed by people and I cannot inactive it by email Please consider this proposal ,far apps good need security verifications please also use email verification mobile number account just robbed people inactive email please consider proposal
playstore,gojek_customer,2018-04-11, Yabes Tannaya , reinstalled it still can t get a damn driver it was like i m living in a middle of desert or something the worst part if even i finally get a driver he s too far away and eventually asks me to cancel it great job go jek ,reinstalled still can get damn driver like living middle desert something worst part even finally get driver far away eventually asks cancel great job go jek
playstore,gojek_customer,2018-04-03, Evan Leonardus , Bakal up to 5stars if you improve the way driver does to customers so so services with pricy Boleh mahal asal sebanding sama kualitas pelayanan Sejauh ini pelayanan yang gw dapet so so banget 6 10 Untuk UI UX bisa lah 9 10 Gojek bener2 kurang di mitra doang sih perlu gathering mungkin ya biar ,stars improve way driver customers services pricy mahal sebanding kualitas pelayanan pelayanan gw dapet banget ui ux gojek bener mitra doang gathering biar
playstore,gojek_customer,2018-04-03, Michelle Jung Jie , I hate gojek s gps Always give me the wrong location of the drivers please fix your gps The drivers are not using the tuyul its yours gps really have problem grab gps always right ,hate gojek gps always give wrong location drivers please fix gps drivers using tuyul gps really problem grab gps always right
playstore,gojek_customer,2018-04-12, Reza Anggara , Your recent update has made the app need me to re register my account and I ve tried several times without any luck to do it FOR THE WHOLE DAY Long waited sms code submitted loading and another 30 mins suspended due to multi times login So good bye Gojek I ll move to GRAB ,recent update made app need register account ve tried several times without luck whole day long waited sms code submitted loading another mins suspended due multi times login good bye gojek move grab
playstore,gojek_customer,2018-04-10, Randy Hartono , Overall is a good services with a Bug inside the application It s the cancelation things by the system not the driver If I connected GoJek to my Facebook Account they ask my friend list and contact and I refused to do ,overall good services bug inside application cancelation things system driver connected gojek facebook account ask friend list contact refused
playstore,gojek_customer,2018-04-11, Galuh Adamori , Top up saldo gopay tidak masuk masuk transaksi via atm Komplain via email slow response Via telpon CS sibuk terus jadi termakan pulsa saja Terima kasih ,top saldo gopay masuk masuk transaksi via atm komplain via email slow response via telpon cs sibuk termakan pulsa
playstore,gojek_customer,2018-04-13, Emma Maulida , Was so good until they updated it and instead of fixing bugs now it has even MORE bugs The app is getting slower than ever no matter how fast my internet is and there s always an error so I can t track where my driver is You guys should fix this and I ll give back the four stars ,good updated instead fixing bugs even bugs app getting slower ever matter fast internet always error can track driver guys fix give back four stars
playstore,gojek_customer,2018-04-11, indri handayani , Every time complain with GOJEK always NOT RESPOND I don t understand how you give happy customer but your team always no give problem resolve for everything issue on your application ,every time complain gojek always respond don understand give happy customer team always give problem resolve everything issue application
playstore,gojek_customer,2018-04-15, ROMAN Fuerer , The app needs a lot of improvement I have only used it as a tourist in Bali Restaurants are being out of stock etc Drivers not having enough money to pay for the orders Drivers are taking too long The concept is great ,app needs lot improvement used tourist restaurants stock etc drivers enough money pay orders drivers taking long concept great
playstore,gojek_customer,2018-04-10, Amrit Cado van der Lely , Twice now the app has screwed up an order Once with go car and once with go food With go car I got two drivers to pick me up And with go good I got two drivers to get food for me why did you release such a buggy update ,twice app screwed order go car go food go car got two drivers go good got two drivers get food release buggy update
playstore,gojek_customer,2018-04-06, Brin Z , I update the new version and it doesn t work Error at the time when i need it the most I m dissapointed Please fix it immediately Go jek ,update new version doesn work error time need dissapointed please fix immediately go jek
playstore,gojek_customer,2018-04-05, dnssvlr , an okay app but really horrible sometimes first there s always an error with my map it doesn t tell the location accurately especially when i m using gofood and now it doesn t even let me order it keeps on saying booking failed i uninstalled and reinstalled the app yet it still has this pro ,okay app really horrible sometimes first always error map doesn tell location accurately especially using gofood doesn even let order keeps saying booking failed uninstalled reinstalled app yet still pro
playstore,gojek_customer,2018-04-05, Monic Divine , It would be great if I could choose more than one option on the what went wrong section where users are giving feedback to the drivers Sometimes not only the drivers lack professionality but also hygiene but users can only choose one option ,great choose one option went wrong section users giving feedback drivers sometimes drivers lack professionality also hygiene users can choose one option
playstore,gojek_customer,2018-04-11, Ariyanto Ariyanto , For go car it would be better if we can choose 7 seater or 4 seater Since i knew the cancelation will affect the driver performance i feel regret on it But situation force me to raise new order until find suitable car ,go car better can choose seater seater since knew cancelation will affect driver performance feel regret situation force raise new order find suitable car
