V1;V2;V3;V4;V5;V6;V7;V8;V9
23-Nov-17;6.11 PM;@LupitaChyntia;Sekesal apapun sama driver, nggak pernah ga kasih bintang 5 (kecuali ybs bertindak membahayakan atau terlalu menyebalkan) karena sadar betul seharian di jalan itu stress nya luar biasa. Jadi akhirnya memicu driver kadang terlihat nyebelin.;TRUE;5;67;23;/LupitaChyntia/status/933880662414712832
23-Nov-17;6.13 PM;@LupitaChyntia;Selama teman2 driver masih sopan, i will give them 5  kalo masalah yg ga bisa baca gps, ya penumpang juga punya smartphone yg bisa dipake kali  bisa lo kerjasama dgn baik. Anda membantu driver dpt rejeki, driver bantu anda smp tujuan;TRUE;1;11;5;/LupitaChyntia/status/933881265136197632
23-Nov-17;6.14 PM;@borntobefake;Seburuk2nya ojol, kalo dia ga kurang ajar dan saya sampai dgn selamat, saya kasi bintang 5.;TRUE;1;7;10;/borntobefake/status/933881458833235968
23-Nov-17;6.16 PM;@LupitaChyntia;Dan himbauan buat semua pengguna, kalo buru2 jangan pesen ojek online. Atau pesanlah jauuuh sebelumnya, driver nggak tentu hafal daerah situ kali. Bisa ja abis drop penumpang trus dapat order.;TRUE;;35;11;/LupitaChyntia/status/933881975684788224
23-Nov-17;6.17 PM;@kapkapsaja;Karena baca-baca timeline @CeritaTranspOL sehari-hari, gw sekarang kebiasaan ngasih bintang ke rider/driver itu lima bintang — kecuali kalo emang puarah banget kelakuannya (yang, Alhamdulillah, belum pernah ketemu selama ini);FALSE;1;6;2;/kapkapsaja/status/933882252211101696
23-Nov-17;6.25 PM;@fxmario;"Hayo kenapa perusahaan sampe mecat?

Gak bisa nyalahin konsumen juga. Keputusan kan di perusahaan. Kok gampang percaya omongan konsumen? https://twitter.com/tribunnews/status/933710376495079424 …";FALSE;;16;1;/fxmario/status/933884334007664640
23-Nov-17;6.28 PM;@Asuherlandika;Gua ga pernah ngasih bintang 4 ke Mitra gojek, selalu bintang 5 mau lama datangnya, motornya ga enak, etc. Dan ga pernah bayar pake uang pas selalu di lebihin, pesan nyokap sih gitu. Padahal jadi sabar dan orang baik gampang loh, kok masih pada egois ya?;TRUE;2;57;18;/Asuherlandika/status/933884984502321152
23-Nov-17;6.33 PM;@CeritaTranspOL;Agak menyayangkan juga soal keputusan perusahaannya. Apakah mereka hanya mendengar dari sisi konsumen saja tapi tidak tanya kronologis tehadap mitra mereka sendiri? :);FALSE;16;22;10;/CeritaTranspOL/status/933886238964117504
23-Nov-17;5.07 PM;@LaeEnrich;"gimana yah
duit 100rebu utk bayar ojol, pagi2?

buat gw,kita perlu jasa,ojol perlu duit,ketemu di tgh2. perlu pemakluman. klo krn loe kia su 6000 perak bikin org hilang pekerjaan, itu tai banget sih. tapi yah, manusia macem2...https://twitter.com/tribunnews/status/933710376495079424 …";FALSE;;29;4;/LaeEnrich/status/933864691645874176
23-Nov-17;5.27 PM;@Yulelico;Pake gopay kalau ga mau ngeribetin driver nyari kembalian.. huft..;TRUE;1;2;;/Yulelico/status/933869761242394625
23-Nov-17;5.27 PM;@CeritaTranspOL;https://twitter.com/ichon93/status/933869494673408000 …;TRUE;7;20;2;/CeritaTranspOL/status/933869763922558976
23-Nov-17;5.26 PM;@AkunNgelambe;Anjir. Telat masuk kantor kik nyalahin driver. Salah situ napa berangkat mepet udah gitu gak ada duit pas. Dikira driver tu minimarket apa bawa berangkas.https://twitter.com/CeritaTranspOL/status/933867898946256896 …;FALSE;1;22;1;/AkunNgelambe/status/933869459911168001
23-Nov-17;5.24 PM;@CeritaTranspOL;Selamat bertugas, Bapak-Ibu! https://twitter.com/tmcpoldametro/status/933861117658406912 …;FALSE;;;;/CeritaTranspOL/status/933869011485335553
23-Nov-17;5.22 PM;@briaaaaand;Semalem baca di ig, miris bgt ngelihat bapaknya udah tua dan itu kerjaan satu² nya motor jg masih kredit. Bikin petisi di http://change.org  aja min :((;TRUE;3;7;5;/briaaaaand/status/933868502955335680
23-Nov-17;5.22 PM;@KiraraAmber;"Salah penumpangnya,kenapa ga bayar dengan uang pas.
Sekarang ada fasilitas gopay gitu knp ga digunainhttps://twitter.com/CeritaTranspOL/status/933867898946256896 …";FALSE;1;7;1;/KiraraAmber/status/933868344024842240
23-Nov-17;5.20 PM;@CeritaTranspOL;"Masih tega?
Masih egois?
Masih gak punya hati?
Coba pikir baik-baik.

—

Kalau menurut kalian bagaimana kejadian ini?pic.twitter.com/11FwoYV3rb";FALSE;136;737;103;/CeritaTranspOL/status/933867898946256896
20-Nov-17;8.10 PM;@ivanriadi;Gua turun di daerah Jatiwaringin, bapaknya baru end trip di daerah Cakung. Pake kartu bayarnya, akhirnya charged lebih. Zzzz. @CeritaTranspOL mesti ngeliat udah beneran di end trip dulu sebelum ngasih helm.pic.twitter.com/OtGpCX0pcd;FALSE;;1;1;/ivanriadi/status/932823603229310976
21-Nov-17;1.39 AM;@nadzifalaqol;"Ini penampakan mereka barusan. :))

Terberkatilah kalian, para driver.pic.twitter.com/PtBQ5qZR70";TRUE;;5;3;/nadzifalaqol/status/932906233077538816
23-Nov-17;4.23 PM;@CeritaTranspOL;Lah.... https://twitter.com/rchardaa/status/932907818423803904 …;FALSE;;;;/CeritaTranspOL/status/933853424545705984
21-Nov-17;2.32 AM;@deskaalvriani;"Akhirnya terjadi uga sama aku. Di jelasin panjangggg.... tetep ditanya, dimananya?
.
Kraaaay  @CeritaTranspOLpic.twitter.com/Vg1GGUptic";FALSE;2;1;;/deskaalvriani/status/932919618557001729
21-Nov-17;3.27 AM;@widianibudiarti;"Arriving in.................
@CeritaTranspOLpic.twitter.com/QD3cjC0SC7";FALSE;2;4;1;/widianibudiarti/status/932933391539769344
21-Nov-17;5.32 AM;@EuniceLily;Mau order pisang nugget, eh disuruh makan topping. Kumaha, kang?  @CeritaTranspOLpic.twitter.com/tvcCftvkm1;FALSE;3;4;1;/EuniceLily/status/932964983129772032
21-Nov-17;6.04 AM;@genta_langit;Ketika lu naik Grab tapi stang motornya kaya stang sepeda balap, mau foto tapi kamera hape eike rusak :( @CeritaTranspOL;FALSE;;1;;/genta_langit/status/932973018342502400
21-Nov-17;8.05 PM;@hndarto;Abang ini nemanin jalan2 seharian di pekanbaruu, ramah, tanpa kenal lelah, terbaik (y) semoga lancar terus bang rezekinya @CeritaTranspOLpic.twitter.com/ccZIpboifZ;FALSE;;1;2;/hndarto/status/933184581712232448
22-Nov-17;2.25 AM;@rivamareta;"Gw : bang nnt ke rs tambaknya lewat proklamasi aja ya, ada jalan motong lewat gang nnt bayar aja gpp. 
Abang ojol : ga usah bayar mba gpp..saya orang situ ko. 
Jiahhh dapat jg ojol akamsi 
@CeritaTranspOL";FALSE;;3;2;/rivamareta/status/933280209918291968
23-Nov-17;4.19 PM;@CeritaTranspOL;Persatuan Orang Ganteng! Mantaaap! :))https://twitter.com/garrifx/status/933337010529382400 …;FALSE;;;1;/CeritaTranspOL/status/933852454487146496
22-Nov-17;7.05 AM;@DindaCaesarria;Dear Bapak Reno... @CeritaTranspOLpic.twitter.com/4UXtaVn2Gm;FALSE;3;42;19;/DindaCaesarria/status/933350636380291073
22-Nov-17;12.46 PM;@MrdhHalim;@CeritaTranspOL niat mau ngalong buat nebelin dompet malah kena bom opikpic.twitter.com/2KdkpViZEe;FALSE;;2;;/MrdhHalim/status/933436478947934208
23-Nov-17;3.26 AM;@donisuwandi;Telah diantar oleh bupati Purwakarta. Sebuah kehormatan pic.twitter.com/EIJW1ojx8z;FALSE;1;5;3;/donisuwandi/status/933658111608471553
20-Nov-17;4.08 PM;@JanuCPertiwi;Dianter mantan Presidenpic.twitter.com/MNtioqiSII;FALSE;2;5;;/JanuCPertiwi/status/932762524704837632
19-Nov-17;7.59 AM;@bismahakim;Ada kiranya 4 orang berjaket ojek online ikut mengatur lalu lintas di perempatan uny selokan Mataram. Artinya mereka rela ga narik buat ikut ngatur lalu lintas. Thx mas mas semoga berkah rejeki lancar @CeritaTranspOL .pic.twitter.com/uYNfZK7Iug;FALSE;3;25;10;/bismahakim/status/932277172781203457
20-Nov-17;7.19 PM;@CeritaTranspOL;Nyampe Teluk Jakarta langsung IGD.https://twitter.com/16dfs/status/932285816918831104 …;FALSE;;1;1;/CeritaTranspOL/status/932810758324240384
20-Nov-17;7.18 PM;@CeritaTranspOL;Sa ae.https://twitter.com/bonni_pc/status/932390392737099777 …;FALSE;;1;;/CeritaTranspOL/status/932810534797242369
20-Nov-17;7.18 PM;@CeritaTranspOL;Perhatikan. :)https://twitter.com/mr_hanwi/status/932421188537565184 …;FALSE;;38;11;/CeritaTranspOL/status/932810439842394112
19-Nov-17;11.33 PM;@linda_linduwt;"Mbaknya lagi nungguin customer ga dateng2..  @CeritaTranspOL 
Cr : on picpic.twitter.com/WsJgoqguMP";FALSE;;23;4;/linda_linduwt/status/932512115851632640
20-Nov-17;12.54 AM;@farisherlansyah;Nih mbak, nama driver yang pernah kudapat dulu, pernah dipost sama mimin @CeritaTranspOL juga. Wkwkpic.twitter.com/YehrmqMGBr;TRUE;;1;1;/farisherlansyah/status/932532667702165504
20-Nov-17;7.17 PM;@CeritaTranspOL;536 menit. Oke deh. https://twitter.com/haarahmadina/status/932610467469574144 …;FALSE;;1;1;/CeritaTranspOL/status/932810183348166656
19-Nov-17;11.07 PM;@nsadjarwo;"Complimentary dari driver grab hari ini. Pake bonus bolu meranti 

So cute.pic.twitter.com/9xBZq0gsNl";FALSE;;3;2;/nsadjarwo/status/932505749208436736
20-Nov-17;7.08 PM;@umenumen;@_iFad kenapa jadi lo yang nyuruh lapor ya? Bukannya ini melibatkan mereka juga kalau ada kerugian? Kayak gak bermitra deh.. :)) https://twitter.com/uber_idn/status/932802605377576960 …;FALSE;3;6;1;/umenumen/status/932807887671369728
20-Nov-17;7.04 PM;@_iFad;"Inj hasil percakapannya.
Dari sekitar 6 menitan doi ngoceh, gw br smpt record 2 menit.pic.twitter.com/qjClz1PHHe";FALSE;;12;6;/_iFad/status/932807001263894528
20-Nov-17;6.40 PM;@_iFad;"Tolong @Uber_IDN segera ditindak nih akun.
Modus penipuan.
Sblm jemput saya ditelp org yg ngaku dr Uber. Bilang ada perubahan system pembayaran bs withdraw harian.
Dsuruh aktifasi kode ke atm mandiri.

Hati2 buat para driver takol nih.pic.twitter.com/I8cPZFfPxW";FALSE;6;15;;/_iFad/status/932800933670436865
19-Nov-17;12.53 AM;@CeritaTranspOL;https://twitter.com/driver2292/status/932073548985667585 …;FALSE;1;2;2;/CeritaTranspOL/status/932170069005570053
18-Nov-17;6.34 PM;@Driver2292;To @Uber_IDN , apakah boleh saya meminta biaya kebersihan untuk seperti ini? Perjalanan langsung saya end trip ketika jackpot dicairkan.pic.twitter.com/KnXdH7DWAb;FALSE;1;9;6;/Driver2292/status/932074574300160001
19-Nov-17;12.52 AM;@CeritaTranspOL;Ewwww....https://twitter.com/driver2292/status/932074574300160001 …;FALSE;;;;/CeritaTranspOL/status/932169802449162240
18-Nov-17;7.54 PM;@bonni_pc;Ingat cerita yang aye share 5hari yang lalu? Alhamdulillah masnya bales dan beliau dapat baby perempuan @CeritaTranspOL @shevioletfishpic.twitter.com/4MJjKfPRkn;FALSE;2;4;5;/bonni_pc/status/932094810298597376
18-Nov-17;8.03 PM;@cathadelia;"Tak kira, penumpang ditingamgalin ojol nya itu cerita fiktif, eh hari ini kejadian sama gue. 
Ditinggalin gojeknya pas mau naik dia tancap gas
Sebel tp lucu juga bahahahahha
@CeritaTranspOL";FALSE;1;2;1;/cathadelia/status/932097088598372352
19-Nov-17;12.51 AM;@CeritaTranspOL;Kirain ga bakal pernah nemuin nama driver grab yg 'nyeleneh', ternyata siang ini ngalamin juga  @CeritaTranspOL | via @hanifahawaliapic.twitter.com/k7hDWaUEDF;FALSE;1;3;1;/CeritaTranspOL/status/932169473343217665
19-Nov-17;12.40 AM;@aralle;Sebuah peringatan dari driverpic.twitter.com/edYczZ801U;FALSE;3;15;5;/aralle/status/932166781300498433
18-Nov-17;7.56 AM;@unitrh;@CeritaTranspOL salah bayar ke bapak Gofood. Bapaknya baik bgt :') Mudah2an rejeki bapaknya lancarrrpic.twitter.com/SqnzwK5KQr;FALSE;2;9;4;/unitrh/status/931914025998327809
17-Nov-17;7.17 AM;@JalanceritaDab;"Dapet penumpang Rumah nya taman Cemara. Namanya Laura
E lagi hujan2 gak fokus malah
""Halo mbak, taman Laura itu mana ya?""
""Laura itu nama saya mas""
Cuma bisa heha hehe. Malu bgt
@CeritaTranspOL";FALSE;1;4;2;/JalanceritaDab/status/931541747678593024
16-Nov-17;7.34 PM;@DedenFi;"Enggak sekalian disuruh ke salon aja babangnya mba ?
@lambeonlen @aku_driverbdg @DriverGojekPro @CeritaTranspOLpic.twitter.com/ZdIaggMxUL";FALSE;1;12;1;/DedenFi/status/931364893898371072
16-Nov-17;5.16 PM;@amikha92;"The power of Indomie 
@CeritaTranspOLpic.twitter.com/3JK2bSSR3c";FALSE;1;7;;/amikha92/status/931330255171698688
16-Nov-17;6.29 AM;@anyeanye;"sebagai warga negara yang baik kita harus __________ berlalu lintas.

@CeritaTranspOLpic.twitter.com/t12kAhX8Mm";FALSE;;1;1;/anyeanye/status/931167245853630465
16-Nov-17;2.07 AM;@daeguthrob;besok ulangan matematika... @CeritaTranspOLpic.twitter.com/bpu1mcMmpx;FALSE;1;6;4;/daeguthrob/status/931101375961825280
15-Nov-17;11.03 PM;@mhmdarmando;@CeritaTranspOL sama-sama Jawa Barat sih, tapikan..........pic.twitter.com/3JmwPNi4Sr;FALSE;2;11;1;/mhmdarmando/status/931055070149459968
15-Nov-17;2.44 PM;@fififeby;Semalam, di sepanjang jalan jadi terngiang lagunya Maroon 5 yang liriknya I am in....... @CeritaTranspOLpic.twitter.com/gI9WIr1gNd;FALSE;;4;;/fififeby/status/930929490330492928
15-Nov-17;1.53 AM;@iefatma;Ku pernahnya dapet driver uber bocah tengil trus pas nyampe malah pinjem hp cust trus ngerate 5 bintang sm komen sendiri, pdhl tengil dan sotoy luarbiasa berasa pengen kasi bintang 1;TRUE;;3;1;/iefatma/status/930735534762332160
14-Nov-17;11.22 PM;@bonni_pc;CS ketiga pagi tadi adalah mamah muda yg abis lahiran. Kerja di lembaga pendidikan di kawasan  Menteng. Sempat ada problem pas pickup. Smp pickup point keringatan. Aye kasih tisu basah deh @CeritaTranspOLpic.twitter.com/qFt1dspjLU;FALSE;;1;;/bonni_pc/status/930697432798760960
14-Nov-17;8.44 PM;@FDP_11;"Dapet driver yg penampakan bagian belakangnya kek gini. Bingung gak lau?

Cc: @CeritaTranspOL @GrabID @Uber_IDNpic.twitter.com/P3VfArEbGw";FALSE;3;2;4;/FDP_11/status/930657678749306882
14-Nov-17;7.55 PM;@Uaiaai29;@CeritaTranspOL lama nunggu ada 15menit. Coba sms ga dibales, ditelp ga di angkat. Tunggu tinggal tunggu, mau kensyel ga tega. Curiga sama motor depan plat sama kaya di app. Ternyata atribut dia dari pala sampe kaki grab padahal mesen gojek. Dia cengar-ce;FALSE;1;1;;/Uaiaai29/status/930645481738268674
14-Nov-17;9.30 AM;@AuliaMadjid;@CeritaTranspOL sering terjadi di kota-kota besar pic.twitter.com/x2ThpjGhO1;FALSE;;6;4;/AuliaMadjid/status/930488008024801280
14-Nov-17;7.54 AM;@wahyu_nur_f;@CeritaTranspOL Malam ini surabaya hujan awet, seawet persahabatan ketiganya, sehangat seduhan kopinya.pic.twitter.com/vg7Ln9yrOe;FALSE;3;22;7;/wahyu_nur_f/status/930463873982808064
14-Nov-17;6.02 AM;@LordRio82;Sebwa keniscayaan~pic.twitter.com/i0ZczNs4Uv;FALSE;10;108;45;/LordRio82/status/930435877788008448
14-Nov-17;6.25 AM;@Melata_Dijalan;Yg sama2 1 aspal aja di CXLD. Pake alasan ban kempeslaaah... Pasti dia pake setelan auto bid. Silahkan milih2 order tp jgn pake auto bid. Woi, biar gw driver Gojek, tp selalu gw siapin duit lebihan buat elu!pic.twitter.com/IMTgLtcYHb;FALSE;1;6;1;/Melata_Dijalan/status/930441595341516800
14-Nov-17;7.39 AM;@CeritaTranspOL;"(((OKE BANG)))

Pake suara nge-bass.  https://twitter.com/awaliaayupr/status/930450356886167555 …";FALSE;;6;1;/CeritaTranspOL/status/930460232181882880
14-Nov-17;5.24 AM;@andiwalu;"Karna mulai 2 minggu lalu (khusus grab),cancel dari penumpang tidak lagi dihitung ke dalam performa penyelesaian,namun kalau terlalu bnyk cancel dr penumpang dgn alasan ""driver ask to cancel"", akun driver ybs.akan kena sanksi,biasanya insentifnya dihapus..";TRUE;2;7;;/andiwalu/status/930426214262611968
14-Nov-17;5.16 AM;@flutulang__;lagi outing ni ceritanyapic.twitter.com/zrQNwZCGF6;FALSE;7;269;64;/flutulang__/status/930424074873868288
13-Nov-17;11.51 PM;@silpez;@CeritaTranspOL ojol rasa...hhmmm.... rasa2nya bakal susaaaah nih naiknya... pic.twitter.com/jnrlt8yMQ7;FALSE;;2;;/silpez/status/930342494180540417
14-Nov-17;12.19 AM;@DhiyaMs;@CeritaTranspOL driver skrg jg seneng banget minta cancel, temen sampe diberi peringatan karena ngcancel mulu. Padahal permintaan driver. Yang paling kesel satu driver ngcancel maksa lgsg dari hp cust. Terus masang muka bego seolah olah ga sengaja.;FALSE;4;9;;/DhiyaMs/status/930349450387529728
14-Nov-17;4.15 AM;@bonni_pc;Tadi pagi dapat CS cikgu cantik dr Poltangan mpe Kemang. Dia pesan dari aplikasi e-commerce dan bayarnya juga dari sana pk saldo akunnya. bisa gtu sekarang? @CeritaTranspOL;FALSE;3;1;;/bonni_pc/status/930408817736613889
14-Nov-17;4.17 AM;@FNSYH;Motor yang depan abang grab kemungkinan motornya mogok lalu di step sama motor belakang abang uber, perkawanan yang haqiqi @CeritaTranspOLpic.twitter.com/B3UhsvOSIm;FALSE;2;4;6;/FNSYH/status/930409288027160577
13-Nov-17;11.41 PM;@CeritaTranspOL;Cc: @gojekindonesia @Uber_IDN @GrabIDhttps://twitter.com/djowo3d/status/929679838897569792 …;FALSE;;;;/CeritaTranspOL/status/930339829035843584
12-Nov-17;5.06 AM;@dhaninugraha;@CeritaTranspOL Jl. Ir. H. ...pic.twitter.com/qGqZ2EAtup;FALSE;;1;1;/dhaninugraha/status/929696913070333952
12-Nov-17;6.25 AM;@gojek_jkt_0715;terima kasih sudah berbagi kebaikan dengan rekan kami;TRUE;;1;;/gojek_jkt_0715/status/929716739956289538
12-Nov-17;9.02 PM;@bonni_pc;"Pagi ini dapat CS mas2 jenggotan orang Bogor dr St kalibata ke Melawai. Dari stasiun dia sibuk nelpon.

baru nyampe komp DPR RI dekat stekpi dia minta balik lagi ke stasiun. pas ditanya kenapa dia bilang istrinya telpon bilang mau lahiran anak keduanya @CeritaTranspOL";FALSE;1;2;2;/bonni_pc/status/929937516307689473
13-Nov-17;5.13 PM;@mila_mile;Singkat aja ges @CeritaTranspOLpic.twitter.com/jei3uGblxj;FALSE;;3;;/mila_mile/status/930242235404206082
13-Nov-17;10.48 PM;@deasafilaa;@CeritaTranspOL cerita pagi ini. Pemikiran abangnyaa bolehh ughaa barangkali ada yg mo coba pic.twitter.com/bmqJ2TOXwE;FALSE;3;4;;/deasafilaa/status/930326667750338566
11-Nov-17;2.50 PM;@nabfhr;Karena mbak laundry ganti nomor, karena sok tau, iseng liat nomor yang pernah masuk ke recent call di Whatsapp, langsung asal nembak aja, taunya... @CeritaTranspOLpic.twitter.com/BSKcviU8GQ;FALSE;10;17;10;/nabfhr/status/929481424935075840
11-Nov-17;11.28 PM;@siscaervani;@CeritaTranspOL baru aja kejadian Jumat kemarin pic.twitter.com/NdFcs6tukA;FALSE;;32;10;/siscaervani/status/929611851029086208
12-Nov-17;1.58 AM;@kleponwajik;Apparently me sharing my umbrella is the first 'good thing' he got today.;FALSE;42;186;111;/kleponwajik/status/929649547776630784
12-Nov-17;1.54 AM;@kleponwajik;Bapaknya nangis???? Sambil jongkok dia mulai cerita pelan, hari ini banyak hal 'sial' menimpa dia. Di rumah ada masalah, sempat dimarahi customer Go-Food karena kelamaan, motor ngadat, dll.;FALSE;6;157;33;/kleponwajik/status/929648503717953536
12-Nov-17;1.46 AM;@kleponwajik;Bapaknya nggak mau pindah. Tetep di tepi jalan jongkok ngutak-atik motor. Akhirnya saya berdiri di sebelah, sharing payung untuk bapak ojek juga. Nggak berapa lama ada suara sesenggukan...;FALSE;7;159;31;/kleponwajik/status/929646583171268608
12-Nov-17;1.43 AM;@kleponwajik;"Pulang dari minimarket, papasan bapak ojek online lagi ngutak-atik motornya di tengah gerimis. Saya dekati, ""Neduh dulu Pak. Hujan."" Jawabnya, ""Iya, Neng. Gapapa.""";FALSE;10;558;317;/kleponwajik/status/929645693714575360
11-Nov-17;4.00 AM;@putrique2;Pihak gojek sdh minta maafpic.twitter.com/NFWdSMPTtb;TRUE;;4;2;/putrique2/status/929317860316295168
11-Nov-17;5.21 AM;@medyudhapradja;"Beberapa waktu kemudian

Doi : ""pak dimana ya?""
Driver Gojek : ""saya yg pake jaket Gojek""pic.twitter.com/ayOXjSmz2a";TRUE;;15;3;/medyudhapradja/status/929338351429214209
11-Nov-17;1.58 AM;@gojekindonesia;GO-JEK sangat menyayangkan adanya video ini. Video tersebut sama sekali TIDAK mewakili dan mencerminkan sikap GO-JEK. Kami tengah memberikan sanksi tegas kepada kedua pihak dalam video ini sesuai dengan kebijakan perusahaan.pic.twitter.com/jY5EryXf0L;TRUE;109;136;56;/gojekindonesia/status/929287330413686784
11-Nov-17;3.58 AM;@CeritaTranspOL;Cerita oleh @dianbingit.pic.twitter.com/0sDPyBvAYg;FALSE;1;22;9;/CeritaTranspOL/status/929317332131856384
08-Nov-17;10.31 PM;@NovieHidayat;"Untuk para driver ojol dan taxol yang suka mangkal atau pickup customer di sekitaran stasiun Rawabuntu Serpong di pagi hari, tolong pinggirkan kendaraannya dengan benar. Jangan ambil 2 jalur lalin. Bikin macet tauk..
@CeritaTranspOL";FALSE;3;10;1;/NovieHidayat/status/928510244635918336
09-Nov-17;4.16 PM;@uriwiru;Terpujilah engkau wahai bapak Hariyanto  Semangat nyetirnya pak! Jangan kalah sama macet pic.twitter.com/dlQfWB64X1;FALSE;2;1;1;/uriwiru/status/928778295537106944
10-Nov-17;3.07 PM;@dijalannn;Jadi gini , Driver Gojek lagi demo baik baik masalah tarif yang turun. Kemudian pegawai Karyawan PT GI membuat insta stories seperti ini , apa pendapat kalian ? @DriverGojekPro @CeritaTranspOLpic.twitter.com/PTTOfx7JPe;FALSE;15;50;21;/dijalannn/status/929123344472879106
08-Nov-17;6.50 PM;@elvirapc;"Driver Uber di-video call 2x oleh “Bunda”, ternyata anaknya.

“Ya dek, nanti ayah telpon lagi ya. Lagi nyetir. Ya.. ya.. dah.. muahhh”

Ada muah-nya.  @CeritaTranspOL";FALSE;;3;8;/elvirapc/status/928454800500449280
08-Nov-17;8.44 AM;@fitragil12;"Dapat juga.  

Alhamdu.......
@CeritaTranspOLpic.twitter.com/kJXdEloOXM";FALSE;;9;4;/fitragil12/status/928302113389604864
08-Nov-17;8.13 AM;@Furqonaminin;"@CeritaTranspOL  saya : ""dek dimana yaa?"" doi :""...pic.twitter.com/iqAB5eZdrP";FALSE;3;30;5;/Furqonaminin/status/928294388685357057
08-Nov-17;4.43 AM;@gojek_jkt_0715;Pernah jga dpt kyak gini nihpic.twitter.com/tSteE1ranM;TRUE;1;4;3;/gojek_jkt_0715/status/928241537472905216
08-Nov-17;6.30 AM;@CeritaTranspOL;https://twitter.com/gojek_jkt_0715/status/928241825822916608 …;TRUE;;6;3;/CeritaTranspOL/status/928268458524946432
07-Nov-17;5.54 PM;@heyspica;Selemparan daon pisang ah min, ga jauh2 amat;TRUE;;1;;/heyspica/status/928078298894295040
07-Nov-17;6.09 PM;@dhafiantara;@CeritaTranspOL kubangga walaupun kubukan bang hajipic.twitter.com/pHrK0Yb3Fr;FALSE;;4;;/dhafiantara/status/928082081334280192
07-Nov-17;5.45 PM;@noediyan;"Mba @DheaMediana , Billing anda disettle ke pembayaran selanjutnya. Jadi perjalanan berikutnya dengan uber, mohon diperhatikan layar HP driver. Akan Ada outstanding biaya. 
Cth : uberX 10.000
Promo 0
Outstanding 24.000
Total di layar 34.000.
Sekian. 
Terima Kasih";TRUE;1;1;1;/noediyan/status/928076060016631808
07-Nov-17;5.28 PM;@molanissa;Dianter ponakannya Hillary Clinton @CeritaTranspOLpic.twitter.com/gnGkuPePOr;FALSE;;2;2;/molanissa/status/928071630105976832
07-Nov-17;5.35 PM;@CeritaTranspOL;Yang terpenting ......... di hati.https://twitter.com/kleponwajik/status/928072436800565250 …;FALSE;;3;;/CeritaTranspOL/status/928073520797564928
07-Nov-17;5.16 PM;@CeritaTranspOL;Baru ngeh setelah mbaknya yang cantik jelasin. Makasih mbak.https://twitter.com/lupitachyntia/status/928066380468854784 …;TRUE;2;;;/CeritaTranspOL/status/928068628989087746
07-Nov-17;5.13 PM;@silpez;"@CeritaTranspOL 

Me: bang kok sarung tangannya sebelah doank?
Ojol: ya ampun. Kok mbanya perhatian banget ama saya.jadi gak enak
Me: -___-'";FALSE;1;3;1;/silpez/status/928067950900154368
31-Oct-17;8.46 PM;@tavtazani;@CeritaTranspOL pesen taksi tapi dikirimnya dr congo. Wassalam.pic.twitter.com/urhOpuTmk7;FALSE;;9;3;/tavtazani/status/925569593120145408
01-Nov-17;1.39 AM;@ignazchany;"@CeritaTranspOL ketika ""Gusti"" yg hampir menjemputmu...
Serasa belum banyak bertobat
Dan akhirnya bukan ""Gusti"" yg jemput, rasanya legapic.twitter.com/8EiwVY3rku";FALSE;;4;1;/ignazchany/status/925643563949424640
07-Nov-17;5.11 PM;@CeritaTranspOL;Karena kemanusiaan di atas segalanya.. :”)https://twitter.com/ahmadamuh/status/925705996290240513 …;FALSE;;6;2;/CeritaTranspOL/status/928067479628234752
02-Nov-17;2.16 PM;@mandaawd;@CeritaTranspOL sekian lama jadi cs ojol, baru ini begini, aku terharu pic.twitter.com/pk4kUO2fdd;FALSE;;2;2;/mandaawd/status/926196450685476864
03-Nov-17;2.50 AM;@mitz_diva;@CeritaTranspOL Selamat Hari Raya.... Mohon maaf lahir batin! pic.twitter.com/HgYQbpzqrO;FALSE;;1;;/mitz_diva/status/926386006403641345
07-Nov-17;5.10 PM;@CeritaTranspOL;"*zoom deskripsi*

LHOOOOO! :”)

*lap air mata*https://twitter.com/irukadanish/status/926470016551157765 …";FALSE;;26;13;/CeritaTranspOL/status/928067174068916224
07-Nov-17;5.09 PM;@CeritaTranspOL;Hai Idan! https://twitter.com/lfhrnwt/status/926611983989817344 …;FALSE;;;1;/CeritaTranspOL/status/928066895504318464
03-Nov-17;6.26 PM;@nollyartha;@CeritaTranspOL di pintu keluar terminal Purabaya, ada halte khusus titik penjemputan transpol yg dimakelarin kek parkiran :)pic.twitter.com/tJRkp8VRhx;FALSE;;6;4;/nollyartha/status/926621748728020994
07-Nov-17;5.08 PM;@CeritaTranspOL;Hmmmm...https://twitter.com/nollyartha/status/926621748728020994 …;FALSE;;;;/CeritaTranspOL/status/928066667166425088
04-Nov-17;1.29 AM;@yeryiy;"Dapet driver yg sepanjang jalan ngomong @CeritaTranspOL 

""Ga usah takut mba kan ada saya yg ngelindungin""

Dan pas turunpic.twitter.com/DgHCJXcb9n";FALSE;;2;;/yeryiy/status/926728083284955138
07-Nov-17;5.07 PM;@CeritaTranspOL;Jauh ajah..https://twitter.com/driver2292/status/926808884320149504 …;FALSE;4;;;/CeritaTranspOL/status/928066504892940288
04-Nov-17;3.58 PM;@Taffy235;@CeritaTranspOL mau nanya, ini sekarang driver bisa ganti pp cem gini?  baru nemupic.twitter.com/3D6P42FIan;FALSE;;8;1;/Taffy235/status/926946665738641408
