sumber_data,parameter,date,time,periode,user,user_all,user_count,tweets,clean_text,word_count,hashtag,tag_count,is_duplicate,replying,fav_count,rep_count,ret_count,link
twitter,#balinotforsale,2013-06-27,3:02 PM,periode_6, Arx204,Arx204  JRX_SID  anakalam  bogbogcartoon,4,RT @JRX_SID : Beres meeting utk event #BaliNotForSale Juli ini di Ubud . Admin @anakalam & @bogbogcartoon tlg DM saya no .kalian ya . Thank you .,beres meeting event juli ubud admin tlg dm thank,9,BaliNotForSale,1,TRUE,False,NA,NA,NA,/Arx204/status/350162274633265152
twitter,#balinotforsale,2013-06-27,3:01 PM,periode_6, SPACEYOURMOVE,SPACEYOURMOVE  JRX_SID  anakalam  bogbogcartoon,4,Ikut dong <e2><80><9c>@JRX_SID : Beres meeting utk event #BaliNotForSale Juli ini di Ubud . Admin @anakalam & @bogbogcartoon tlg DM saya no .kalian ya .,beres meeting event juli ubud admin tlg dm,8,BaliNotForSale,1,FALSE,True,NA,NA,NA,/SPACEYOURMOVE/status/350161972832116736
twitter,#balinotforsale,2013-06-27,2:15 PM,periode_6, yog_kus,yog_kus  SID_Official,2,np : @SID_Official #JadilaLegenda love your country ! FUCK THE GOVERNMENT ! #BaliNotForSale ,np love country fuck government,5,JadilaLegenda  BaliNotForSale,2,FALSE,False,NA,NA,NA,/yog_kus/status/350150303372435457
twitter,#balinotforsale,2013-06-27,1:42 PM,periode_6, sneakersaddcts,sneakersaddcts  septianarya  VANSotw_,3,Hadir ! :) RT @septianarya : Cocok nih RT @VANSotw_: Mega konser #BaliNotForSale rencananya akan berlangsung bulan Juli nanti .,hadir cocok mega konser rencananya juli,6,BaliNotForSale,1,FALSE,False,NA,NA,NA,/sneakersaddcts/status/350142051490332672
twitter,#balinotforsale,2013-06-27,1:42 PM,periode_6, sneakersaddcts,sneakersaddcts  baronrawk  VANSotw_,3,"SPREAD !! RT @baronrawk : @VANSotw_ good job bro , spread the words ! #BaliNotForSale",spread good job spread words,5,BaliNotForSale,1,FALSE,False,NA,NA,NA,/sneakersaddcts/status/350141951162589184
twitter,#balinotforsale,2013-06-27,1:42 PM,periode_6, blisabli,blisabli,1,#BaliNotForSale : ,,0,BaliNotForSale,1,FALSE,False,NA,NA,NA,/blisabli/status/350141947589038080
twitter,#balinotforsale,2013-06-27,1:28 PM,periode_6, bbbaronnn_,bbbaronnn_  VANSotw_,2,"@VANSotw_ good job bro , spread the words ! #BaliNotForSale",good job spread words,4,BaliNotForSale,1,FALSE,False,NA,NA,NA,/bbbaronnn_/status/350138526605651969
twitter,#balinotforsale,2013-06-27,1:06 PM,periode_6, sneakersaddcts,sneakersaddcts,1,Mega konser #BaliNotForSale rencananya akan berlangsung bulan Juli nanti . Banyak band besar yg akan berteriak lancang : #BaliNotForSale !,mega konser rencananya juli band berteriak lancang,7,BaliNotForSale  BaliNotForSale,2,FALSE,False,NA,NA,1,/sneakersaddcts/status/350132931869683712
twitter,#balinotforsale,2013-06-27,1:05 PM,periode_6, SempatGila,SempatGila  JRX_SID  SBYudhoyono  mangku_pastika,4,"RT ""@JRX_SID : Which part of #BaliNotForSale you @SBYudhoyono @mangku_pastika DON 'T understand ?  #plsRT """,part don understand,3,BaliNotForSale  plsRT,2,FALSE,False,NA,NA,5,/SempatGila/status/350132642466906112
twitter,#balinotforsale,2013-06-27,1:04 PM,periode_6, sneakersaddcts,sneakersaddcts,1,"Mereka : LSM , Aktivis , Aktor , Artis & Band Besar yg sudah pasang badan sedari dulu sambil berteriak #BaliNotForSale .",lsm aktivis aktor artis band pasang badan sedari berteriak,9,BaliNotForSale,1,FALSE,False,NA,NA,1,/sneakersaddcts/status/350132512137297920
twitter,#balinotforsale,2013-06-27,12:42 PM,periode_6, blacklist_o2,blacklist_o2,1,#BaliNotForSale : ,,0,BaliNotForSale,1,TRUE,False,1,NA,1,/blacklist_o2/status/350127014629490690
twitter,#balinotforsale,2013-06-27,12:38 PM,periode_6, sneakersaddcts,sneakersaddcts,1,"Save earth , Save Bali , GO GREEN !!! #BaliNotForSale",save earth save green,4,BaliNotForSale,1,FALSE,False,NA,NA,6,/sneakersaddcts/status/350126011549102081
twitter,#balinotforsale,2013-06-27,12:36 PM,periode_6, sneakersaddcts,sneakersaddcts,1,"Alam akan memberikan ""pendapatan "" yg jauh lebih berlipat drpd tumpukan beton setinggi puluhan meter yg menjulang . #BaliNotForSale",alam pendapatan berlipat drpd tumpukan beton puluhan meter menjulang,9,BaliNotForSale,1,FALSE,False,NA,NA,3,/sneakersaddcts/status/350125548120440832
twitter,#balinotforsale,2013-06-27,12:27 PM,periode_6, BudiAntaraa,BudiAntaraa,1,#BaliNotForSale : ,,0,BaliNotForSale,1,TRUE,False,NA,NA,2,/BudiAntaraa/status/350123138983534593
twitter,#balinotforsale,2013-06-27,12:25 PM,periode_6, sneakersaddcts,sneakersaddcts,1,"Baliku menangis . Agenda terselebung di balik kegiatan tanam di hutan Mangrove oleh SBY , CR7 , TW :  #BaliNotForSale",baliku menangis agenda terselebung kegiatan tanam hutan mangrove sby cr tw,11,BaliNotForSale,1,FALSE,False,NA,NA,3,/sneakersaddcts/status/350122709792993280
twitter,#balinotforsale,2013-06-27,7:46 AM,periode_6, balinotforsale,balinotforsale,1,Plz check it out our facebook fanspage :  #StopJualSawah #BaliNotForSale,plz check facebook fanspage,4,StopJualSawah  BaliNotForSale,2,FALSE,False,NA,2,1,/balinotforsale/status/350052562147352577
twitter,#balinotforsale,2013-06-27,3:01 AM,periode_6, NgurahBIKUL,NgurahBIKUL  bimbim_s  NgurahBIKUL  jasmara_osd  MadeMinggirAwas,5,RT @bimbim_s : #BaliNotForSale @NgurahBIKUL @jasmara_osd @MadeMinggirAwas : jadilah legenda videonya sudah sy unduh .,legenda videonya unduh,3,BaliNotForSale,1,FALSE,False,NA,NA,NA,/NgurahBIKUL/status/349980817650499584
twitter,#balinotforsale,2013-06-27,12:15 AM,periode_6, eka_vic,eka_vic  Partha_1302,2,"Khilaf kayak nya pak :DRT @Partha_1302 : Behhh prejani ngae #BaliNotForSale apepikir to yan ,kmrin2 kmna ?mabuk ?",khilaf kayak drt behhh prejani apepikir kmrin kmna mabuk,9,BaliNotForSale,1,FALSE,False,NA,1,NA,/eka_vic/status/349939005913182208
twitter,#balinotforsale,2013-06-26,11:42 PM,periode_6, Partha_1302,Partha_1302,1,"Behhh prejani ngae #BaliNotForSale apepikir to yan ,kmrin2 kmna ?mabuk ?",behhh prejani apepikir kmrin kmna mabuk,6,BaliNotForSale,1,FALSE,False,NA,1,NA,/Partha_1302/status/349930708980072448
twitter,#balinotforsale,2013-06-26,11:20 PM,periode_6, bimbim_s,bimbim_s  NgurahBIKUL  jasmara_osd  MadeMinggirAwas,4,#BaliNotForSale @NgurahBIKUL @jasmara_osd @MadeMinggirAwas : jadilah legenda videonya sudah sy unduh .,legenda videonya unduh,3,BaliNotForSale,1,FALSE,False,NA,NA,NA,/bimbim_s/status/349925026562191362
twitter,#balinotforsale,2013-06-26,11:15 PM,periode_6, Bonnie_Clyde13,Bonnie_Clyde13  JRX_SID  BaleBengong,3,"@JRX_SID @BaleBengong Orang Endonesah tuh aneh2 , lebih pilih kepopuleran dibanding ketulusan ! WTF lah . #BaliNotforSale",orang endonesah tuh aneh pilih kepopuleran dibanding ketulusan wtf,9,BaliNotforSale,1,FALSE,False,NA,NA,NA,/Bonnie_Clyde13/status/349923956205170691
twitter,#balinotforsale,2013-06-26,9:38 PM,periode_6, YudiPraa,YudiPraa  anak_alam  SandalJepitShow,3,"""@anak_alam : Perlu bukti . Ini adalah UBUD masa kini . cc silahkan lihat video @SandalJepitShow --> #BaliNotForSale ",bukti ubud silahkan lihat video,5,BaliNotForSale,1,FALSE,False,NA,NA,NA,/YudiPraa/status/349899564335108096
twitter,#balinotforsale,2013-06-26,9:37 PM,periode_6, anak_alam,anak_alam  SandalJepitShow,2,Perlu bukti . Ini adalah UBUD masa kini . cc silahkan lihat video @SandalJepitShow --> #BaliNotForSale ,bukti ubud silahkan lihat video,5,BaliNotForSale,1,FALSE,False,4,NA,14,/anak_alam/status/349899100067602432
twitter,#balinotforsale,2013-06-26,8:20 PM,periode_6, TMFadieL,TMFadieL  kiforrr  mamu_mam  kiforrr  SBYudhoyono,5,"Ga sah rame arek2 clik ki ""@kiforrr : #AduhDek RT @mamu_mam : wuih , konspirasi kie --->>>> RT @kiforrr : #BaliNotForSale Pak @SBYudhoyono !!""",sah rame arek clik wuih konspirasi kie,7,AduhDek  BaliNotForSale,2,FALSE,False,NA,NA,NA,/TMFadieL/status/349879928092766211
twitter,#balinotforsale,2013-06-26,8:20 PM,periode_6, mamu_mam,mamu_mam  kiforrr  mamu_mam  kiforrr  SBYudhoyono,5,"heuheu RT @kiforrr : #AduhDek RT @mamu_mam : wuih , konspirasi kie --->>>> RT @kiforrr : #BaliNotForSale Pak @SBYudhoyono !!",heuheu wuih konspirasi kie,4,AduhDek  BaliNotForSale,2,FALSE,False,NA,NA,NA,/mamu_mam/status/349879893305200640
twitter,#balinotforsale,2013-06-26,7:59 PM,periode_6, mamu_mam,mamu_mam  kiforrr  SBYudhoyono,3,"wuih , konspirasi kie --->>>> RT @kiforrr : #BaliNotForSale Pak @SBYudhoyono !!",wuih konspirasi kie,3,BaliNotForSale,1,FALSE,False,NA,NA,NA,/mamu_mam/status/349874525493673984
twitter,#balinotforsale,2013-06-26,7:48 PM,periode_6, yudhaJiggy,yudhaJiggy  SID_Official  JRX_SID  BOBBYBIKUL  baliekarock,5,Salute @SID_Official @JRX_SID @BOBBYBIKUL @baliekarock #JadilahLegenda akan jd paku yang siap merajam nadi penguasa !! #BaliNotForSale,salute paku merajam nadi penguasa,5,JadilahLegenda  BaliNotForSale,2,FALSE,False,NA,1,NA,/yudhaJiggy/status/349871750185619456
twitter,#balinotforsale,2013-06-26,7:42 PM,periode_6, CatTheBook,CatTheBook  SID_official  JRX_SID,3,"Superman Is Dead - Jadilah Legenda  @SID_official @JRX_SID #BaliNotForSale """,superman dead legenda,3,BaliNotForSale,1,FALSE,False,NA,NA,NA,/CatTheBook/status/349870161907556353
twitter,#balinotforsale,2013-06-26,7:38 PM,periode_6, VerdyAprista,VerdyAprista  SID_Official  JRX_SID  baliekarock  BOBBYBIKUL,5,NW : @SID_Official - Jadilah Legenda Official Video Clip .. Konsep yg sangat Indonesia .. #BaliNotForSale @JRX_SID @baliekarock @BOBBYBIKUL,nw legenda official video clip konsep,6,BaliNotForSale,1,FALSE,False,NA,NA,NA,/VerdyAprista/status/349869344274132993
twitter,#balinotforsale,2013-06-26,7:04 PM,periode_6, wiky_suwarno,wiky_suwarno  JRX_SID,2,@JRX_SID :Penguasa & mafia silakan obral tanah ini . Saya akan terus melawan .Tunggu konser #BaliNotForSale bulan Juli ini . FUCK THE GOVERNMENT,penguasa mafia silakan obral tanah melawan tunggu konser juli fuck government,11,BaliNotForSale,1,FALSE,False,NA,NA,NA,/wiky_suwarno/status/349860824573157376
twitter,#balinotforsale,2013-06-26,7:00 PM,periode_6, ArdiSoto,ArdiSoto  infosuporter  SID_official  JRX_SID,4,keren RT @infosuporter : #LagiNonton Superman Is Dead - Jadilah Legenda   @SID_official @JRX_SID #BaliNotForSale,keren superman dead legenda,4,LagiNonton  BaliNotForSale,2,FALSE,False,NA,NA,NA,/ArdiSoto/status/349859632723931138
twitter,#balinotforsale,2013-06-26,6:55 PM,periode_6, anggramade,anggramade  mercybandbali  JRX_SID,3,wajib undang band ini @mercybandbali #BaliNotForSale RT @JRX_SID Penguasa & mafia silakan obral tanah ini . Saya akan terus melawan .,wajib undang band penguasa mafia silakan obral tanah melawan,9,BaliNotForSale,1,FALSE,True,NA,NA,NA,/anggramade/status/349858455064018944
twitter,#balinotforsale,2013-06-26,6:52 PM,periode_6, novian_putraL,novian_putraL  infosuporter  SID_official  JRX_SID,4,RT @infosuporter : #LagiNonton Superman Is Dead - Jadilah Legenda   @SID_official @JRX_SID #BaliNotForSale,superman dead legenda,3,LagiNonton  BaliNotForSale,2,FALSE,False,NA,NA,NA,/novian_putraL/status/349857814828695554
twitter,#balinotforsale,2013-06-26,6:49 PM,periode_6, HafidzAnditya,HafidzAnditya  infosuporter  SID_official  JRX_SID,4,Wiiih sampai acc ini XD RT @infosuporter : #LagiNonton SID - Jadilah Legenda   @SID_official @JRX_SID #BaliNotForSale,wiiih acc sid legenda,4,LagiNonton  BaliNotForSale,2,FALSE,False,NA,NA,NA,/HafidzAnditya/status/349856893583376384
twitter,#balinotforsale,2013-06-26,6:48 PM,periode_6, wiky_suwarno,wiky_suwarno,1,#BaliNotForSale & #FuckMangrove,,0,BaliNotForSale  FuckMangrove,2,FALSE,False,NA,NA,NA,/wiky_suwarno/status/349856760359690240
twitter,#balinotforsale,2013-06-26,6:48 PM,periode_6, Achmad_NH99,Achmad_NH99  JRX_SID,2,RT @JRX_SID : Penguasa & Mafia silakan obral tanah ini .Saya akn terus melwan .Tunggu konser #BaliNotForSale bulan Juli ini .FUCK THE GOVERNMENT,penguasa mafia silakan obral tanah akn melwan tunggu konser juli fuck government,12,BaliNotForSale,1,FALSE,False,NA,NA,NA,/Achmad_NH99/status/349856723001020416
twitter,#balinotforsale,2013-06-26,6:47 PM,periode_6, NgurahBIKUL,NgurahBIKUL  infosuporter  SID_official  JRX_SID,4,Tau juga RT @infosuporter : #LagiNonton Superman Is Dead - Jadilah Legenda   @SID_official @JRX_SID #BaliNotForSale,superman dead legenda,3,LagiNonton  BaliNotForSale,2,FALSE,False,NA,NA,NA,/NgurahBIKUL/status/349856343894667264
twitter,#balinotforsale,2013-06-26,6:46 PM,periode_6, fikri_darma,fikri_darma  infosuporter  SID_official  JRX_SID,4,RT @infosuporter : #LagiNonton Superman Is Dead - Jadilah Legenda   @SID_official @JRX_SID #BaliNotForSale,superman dead legenda,3,LagiNonton  BaliNotForSale,2,TRUE,False,NA,NA,NA,/fikri_darma/status/349856296536772608
twitter,#balinotforsale,2013-06-26,6:45 PM,periode_6, infosuporter,infosuporter  SID_official  JRX_SID,3,#LagiNonton Superman Is Dead - Jadilah Legenda   @SID_official @JRX_SID #BaliNotForSale,superman dead legenda,3,LagiNonton  BaliNotForSale,2,FALSE,False,2,NA,16,/infosuporter/status/349855860173975553
twitter,#balinotforsale,2013-06-26,6:44 PM,periode_6, auliarifff,auliarifff  JRX_SID  SBYudhoyono  mangku_pastika,4,RT @JRX_SID : Which part of #BaliNotForSale you @SBYudhoyono @mangku_pastika DON 'T understand ?   #plsRT,part don understand,3,BaliNotForSale  plsRT,2,FALSE,False,NA,NA,5,/auliarifff/status/349855721971646465
twitter,#balinotforsale,2013-06-26,6:29 PM,periode_6, Bonnie_Clyde13,Bonnie_Clyde13  BaleBengong,2,"@BaleBengong Orang Endonesah tuh aneh2 , lebih pilih kepopuleran dibanding ketulusan ! WTF lah . #BaliNotforSale",orang endonesah tuh aneh pilih kepopuleran dibanding ketulusan wtf,9,BaliNotforSale,1,FALSE,False,NA,NA,NA,/Bonnie_Clyde13/status/349851895159988225
twitter,#balinotforsale,2013-06-26,6:26 PM,periode_6, dode_cahya,dode_cahya  JRX_SID  SBYudhoyono  mangku_pastika,4,"RT ""@JRX_SID : Which part of #BaliNotForSale you @SBYudhoyono @mangku_pastika DON 'T understand ?  #plsRT """,part don understand,3,BaliNotForSale  plsRT,2,FALSE,False,NA,NA,4,/dode_cahya/status/349851225916833792
twitter,#balinotforsale,2013-06-26,6:19 PM,periode_6, Paloek_Outsider,Paloek_Outsider  RumbleShopUbud  JRX_SID,3,"""@RumbleShopUbud : RT @JRX_SID : Penguasa & mafia silakan obral tanah ini . Sy akan trs melawan . Tunggu konser #BaliNotForSale bulan Juli . FUCK",penguasa mafia silakan obral tanah trs melawan tunggu konser juli fuck,11,BaliNotForSale,1,FALSE,False,NA,NA,NA,/Paloek_Outsider/status/349849445954891776
twitter,#balinotforsale,2013-06-26,6:16 PM,periode_6, yorigustiyasa,yorigustiyasa  JRX_SID,2,Yeah @JRX_SID : Penguasa & mafia silakan obral tanah ini . Sy akan trs melawan . Tunggu konser #BaliNotForSale bulan Juli . FUCK THE GOVERNMENT !,yeah penguasa mafia silakan obral tanah trs melawan tunggu konser juli fuck government,13,BaliNotForSale,1,FALSE,False,NA,NA,NA,/yorigustiyasa/status/349848581324288000
twitter,#balinotforsale,2013-06-26,6:14 PM,periode_6, TheRumbleShop,TheRumbleShop  JRX_SID,2,RT @JRX_SID : Penguasa & mafia silakan obral tanah ini . Sy akan trs melawan . Tunggu konser #BaliNotForSale bulan Juli . FUCK THE GOVERNMENT !,penguasa mafia silakan obral tanah trs melawan tunggu konser juli fuck government,12,BaliNotForSale,1,FALSE,False,NA,NA,13,/TheRumbleShop/status/349848066439921665
twitter,#balinotforsale,2013-06-26,6:08 PM,periode_6, HockyDewantara,HockyDewantara,1,#BaliNotForSale,,0,BaliNotForSale,1,TRUE,False,NA,NA,1,/HockyDewantara/status/349846597183606784
twitter,#balinotforsale,2013-06-26,5:28 PM,periode_6, NaufalMohammed,NaufalMohammed  JRX_SID,2,"""@JRX_SID Penguasa &mafia silakan obral tanah ini . Saya akan terus melawan .Tunggu konser #BaliNotForSale bulan Juli ini . FUCK THE GOVERNMENT !",penguasa mafia silakan obral tanah melawan tunggu konser juli fuck government,11,BaliNotForSale,1,FALSE,True,NA,NA,NA,/NaufalMohammed/status/349836448603713537
twitter,#balinotforsale,2013-06-26,5:11 PM,periode_6, pechaos_osd80,pechaos_osd80,1,#BaliNotForSale,,0,BaliNotForSale,1,TRUE,False,NA,NA,NA,/pechaos_osd80/status/349832270024163328
twitter,#balinotforsale,2013-06-26,4:47 PM,periode_6, asrory_6661,asrory_6661  JRX_SID,2,RT @JRX_SID : Penguasa & mafia slakan obral tnah ini . Sya akn terus melawan . Tunggu konser #BaliNotForSale bulan Juli ini . FUC THE GOVERNMENT !,penguasa mafia slakan obral tnah sya akn melawan tunggu konser juli fuc government,13,BaliNotForSale,1,FALSE,False,NA,NA,NA,/asrory_6661/status/349826190036582400
twitter,#balinotforsale,2013-06-26,4:27 PM,periode_6, xReymonDx,xReymonDx  JRX_SID,2,RT @JRX_SID : Penguasa & mafia silakan obral tanah ini . Saya akn trs mlawan .Tnggu konser #BaliNotForSale bulan Juli ini . FUCK THE GOVERNMENT !,penguasa mafia silakan obral tanah akn trs mlawan tnggu konser juli fuck government,13,BaliNotForSale,1,FALSE,False,NA,NA,NA,/xReymonDx/status/349821212098174977
twitter,#balinotforsale,2013-06-26,3:49 PM,periode_6, MBDSU,MBDSU  JRX_SID,2,<e2><80><9c>@JRX_SID : Penguasa & mafia silakan obral tanah ini .Saya akan terus mlawan .Tunggu konser #BaliNotForSale bulan Juli ini .FUCK THE GOVERNMENT !,penguasa mafia silakan obral tanah mlawan tunggu konser juli fuck government,11,BaliNotForSale,1,FALSE,True,NA,NA,2,/MBDSU/status/349811534706376704
twitter,#balinotforsale,2013-06-26,3:46 PM,periode_6, Heroe_cunkrink,Heroe_cunkrink  Metro_TV,2,"#BaliNotForSale ""@Metro_TV : Kedatangan Ronaldo Jadi Ajang Promosi Pariwisata Bali ",kedatangan ronaldo ajang promosi pariwisata,5,BaliNotForSale,1,FALSE,False,NA,NA,NA,/Heroe_cunkrink/status/349810919481688064
twitter,#balinotforsale,2013-06-26,3:25 PM,periode_6, ebenezersihomb,ebenezersihomb  JRX_SID,2,"!!! ""@JRX_SID : Penguasa & mafia silakan obral tanah ini . Saya akan terus melawan . Tunggu konser #BaliNotForSale bulan Juli ini . FUCK THE GOV",penguasa mafia silakan obral tanah melawan tunggu konser juli fuck gov,11,BaliNotForSale,1,FALSE,False,NA,NA,NA,/ebenezersihomb/status/349805717332566017
twitter,#balinotforsale,2013-06-26,3:23 PM,periode_6, OSD_GIANYAR,OSD_GIANYAR  JRX_SID,2,Bli @JRX_SID bener akan ada konser #BaliNotForSale di bulan JULI ini ???,bener konser juli,3,BaliNotForSale,1,FALSE,False,NA,NA,NA,/OSD_GIANYAR/status/349805172517642240
twitter,#balinotforsale,2013-06-26,3:19 PM,periode_6, CLOSEOURSTORY,CLOSEOURSTORY  DwikyArtha,2,agree bro ! RT @DwikyArtha #BaliNotForSale,agree,1,BaliNotForSale,1,FALSE,True,NA,1,NA,/CLOSEOURSTORY/status/349804012201193474
twitter,#balinotforsale,2013-06-26,3:05 PM,periode_6, ArzalScumbag,ArzalScumbag  JRX_SID,2,Proud ! <e2><80><9c>@JRX_SID : Penguasa & mafia silakan obral tanah ini . Saya akan terus melawan . Tunggu konser #BaliNotForSale bulan Juli ini,proud penguasa mafia silakan obral tanah melawan tunggu konser juli,10,BaliNotForSale,1,FALSE,False,NA,NA,NA,/ArzalScumbag/status/349800652031000576
twitter,#balinotforsale,2013-06-26,3:05 PM,periode_6, helminurcahyo,helminurcahyo  JRX_SID,2,RT @JRX_SID : Penguasa & mafia silakan obral tanah ini . Sy akan trs melawan . Tunggu konser #BaliNotForSale bulan Juli . FUCK THE GOVERNMENT !,penguasa mafia silakan obral tanah trs melawan tunggu konser juli fuck government,12,BaliNotForSale,1,TRUE,False,NA,NA,NA,/helminurcahyo/status/349800523186184194
twitter,#balinotforsale,2013-06-26,2:52 PM,periode_6, agengsaputraa,agengsaputraa  JRX_SID,2,RT @JRX_SID : Penguasa & mafia silakan obral tanah ini . Saya akan terus melawan . Tunggu konser #BaliNotForSale bulan Juli ini . FUCK THE GOVER,penguasa mafia silakan obral tanah melawan tunggu konser juli fuck gover,11,BaliNotForSale,1,FALSE,False,NA,NA,NA,/agengsaputraa/status/349797199795855360
twitter,#balinotforsale,2013-06-26,2:48 PM,periode_6, Ardhany_Teguh,Ardhany_Teguh  JRX_SID,2,Jos ! @JRX_SID : Penguasa & mafia silakan obral tanah ini . Saya akan terus melawan . Tunggu konser #BaliNotForSale bulan Juli ini .,jos penguasa mafia silakan obral tanah melawan tunggu konser juli,10,BaliNotForSale,1,FALSE,False,NA,NA,NA,/Ardhany_Teguh/status/349796349413310464
twitter,#balinotforsale,2013-06-26,2:31 PM,periode_6, mahesa_outsider,mahesa_outsider  JRX_SID,2,"!!! RT ""@JRX_SID : Penguasa & mafia silakan obral tanah ini . Saya akan terus melawan . Tunggu konser #BaliNotForSale bulan Juli ini . FUCK THE",penguasa mafia silakan obral tanah melawan tunggu konser juli fuck,10,BaliNotForSale,1,FALSE,False,NA,NA,NA,/mahesa_outsider/status/349791993448243200
twitter,#balinotforsale,2013-06-26,2:27 PM,periode_6, yatra_hoube,yatra_hoube  JRX_SID,2,(y ) RT @JRX_SID : Penguasa & mafia silakan obral tanah ini . Saya akan terus melawan . Tunggu konser #BaliNotForSale bulan Juli ini . FUC,penguasa mafia silakan obral tanah melawan tunggu konser juli fuc,10,BaliNotForSale,1,FALSE,False,NA,NA,NA,/yatra_hoube/status/349791109997789184
twitter,#balinotforsale,2013-06-26,2:23 PM,periode_6, indra_tindaon,indra_tindaon  JRX_SID,2,"!!! ""@JRX_SID : Penguasa &Mafia silakan obral tanah ini . Sy akan trs melawan . Tggu konser #BaliNotForSale bulan Juli ini . FUCK THE GOVERNMENT !",penguasa mafia silakan obral tanah trs melawan tggu konser juli fuck government,12,BaliNotForSale,1,FALSE,False,NA,NA,NA,/indra_tindaon/status/349789915598426113
